Customer ID,Gender,Age,Married,Dependents,Number of Dependents,Country,State,City,Zip Code,Latitude,Longitude,Population,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Avg Monthly GB Streaming Movies,Avg Monthly GB Streaming Music,Avg Monthly GB Streaming TV,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Customer Status,Churn Label,Churn Score,Churn Category,Churn Reason
6266-QHOJZ,Female,47.0,NO,no,0.0,UNITED STATES,California,lomita,90717.0,33.794209,-118.317354,21065.0,Q3,No,0.0,65.0,None,YES,38.33,Yes,Fiber Optic,7.0,yes,Yes,No,yes,No,No,NO,1,2,0,Yes,One Year,Yes,bank withdrawal,89.85,5844.65,0.0,0.0,2491.45,8336.099999999999,stayed,No,77.0,,
7269-JISCY,female,48.0,No,no,0.0,United States,California,LOS ALAMITOS,90720.0,33.79499,-118.065591,21343.0,q3,No,0.0,55.0,none,Yes,33.6,No,DSL,5.0,No,No,no,NO,No,No,No,1,2,0,Yes,ONE YEAR,No,Bank Withdrawal,45.05,2462.6,0.0,0.0,1848.0,4310.6,STAYED,No,39.0,,
0363-SVHYR,male,28.0,YES,Yes,3.0,UNITED STATES,California,paramount,90723.0,33.897122,-118.164432,55306.0,q3,yes,10.0,71.0,OFFER A,Yes,10.11,Yes,DSL,59.0,Yes,YES,Yes,Yes,yes,yes,Yes,0,2,0,Yes,two year,no,Bank Withdrawal,86.85,6263.8,0.0,0.0,717.81,6981.610000000001,STAYED,No,60.0,,
8547-NSBBO,Male,62.0,NO,No,0.0,united states,california,san pedro,90731.0,33.736387,-118.284363,58639.0,Q3,No,0.0,35.0,Offer C,Yes,39.87,yes,fiber optic,23.0,Yes,YES,Yes,Yes,No,no,No,2,0,0,No,Month-to-Month,YES,CREDIT CARD,96.75,3403.4,0.0,130.0,1395.4499999999998,4928.85,STAYED,No,37.0,,
6591-QGOYB,MALE,29.0,No,No,0.0,united states,california,SURFSIDE,90743.0,33.728273,-118.085304,174.0,Q3,No,0.0,17.0,NONE,yes,38.78,Yes,FIBER OPTIC,59.0,Yes,Yes,Yes,Yes,yes,No,No,0,0,0,Yes,MONTH-TO-MONTH,Yes,BANK WITHDRAWAL,106.65,1672.1,0.0,0.0,659.26,2331.36,stayed,no,25.0,,
9070-BCKQP,Female,20.0,yes,No,0.0,United States,California,wilmington,90744.0,33.782068,-118.262263,53323.0,q3,Yes,5.0,72.0,OFFER A,Yes,23.7,Yes,Fiber Optic,85.0,YES,No,YES,yes,Yes,YES,Yes,0,1,0,Yes,Two Year,Yes,Credit Card,110.15,7881.2,0.0,0.0,1706.4,9587.6,Stayed,NO,21.0,,
6421-SZVEM,FEMALE,30.0,yes,yes,1.0,UNITED STATES,California,carson,90745.0,33.822295,-118.26411,55486.0,Q3,yes,4.0,28.0,OFFER C,Yes,16.13,No,fiber optic,69.0,yes,No,NO,no,No,Yes,Yes,0,3,2,Yes,One Year,Yes,BANK WITHDRAWAL,82.85,2320.8,0.0,0.0,451.64,2772.44,STAYED,No,75.0,,
1328-EUZHC,FEMALE,6545.0,yes,No,0.0,United States,california,carson,90746.0,33.859171,-118.252272,25566.0,q3,Yes,4.0,18.0,None,YES,25.54,No,NONE,0.0,No,NO,no,NO,no,No,No,0,3,0,No,Two Year,No,credit card,20.1,370.5,0.0,0.0,459.72,830.22,STAYED,No,30.0,,
8878-RYUKI,Female,30.0,No,no,0.0,United States,CALIFORNIA,Long Beach,90803.0,33.760458,-118.129725,31352.0,Q3,NO,0.0,52.0,NONE,Yes,9.37,No,DSL,59.0,no,No,Yes,No,No,yes,Yes,0,0,0,yes,Month-to-Month,yes,BANK WITHDRAWAL,59.45,3043.7,0.0,0.0,487.24,3530.94,Stayed,No,40.0,,
9633-DENPU,female,53.0,Yes,No,0.0,UNITED STATES,CALIFORNIA,long beach,90804.0,33.783047,-118.1486,43467.0,Q3,Yes,8.0,47.0,None,Yes,3.2,No,Cable,18.0,No,Yes,no,No,YES,No,NO,0,0,0,yes,month-to-month,yes,bank withdrawal,58.6,2723.4,0.0,0.0,150.4,2873.8,Stayed,NO,33.0,,
7811-JIVPF,FEMALE,44.0,no,No,0.0,united states,California,Long Beach,90805.0,33.864622,-118.179626,91664.0,q3,No,0.0,23.0,None,Yes,42.26,No,Cable,2.0,No,No,Yes,No,no,no,No,0,0,2,NO,Month-to-Month,no,CREDIT CARD,49.7,1081.25,0.0,150.0,971.98,2203.23,Stayed,No,47.0,,
7113-HIPFI,Male,59.0,Yes,YES,2.0,united states,California,Long Beach,90806.0,33.802664,-118.179971,49647.0,Q3,Yes,10.0,66.0,Offer A,Yes,26.91,No,cable,30.0,Yes,Yes,Yes,Yes,No,No,No,0,0,0,Yes,two year,No,CREDIT CARD,65.85,4097.05,0.0,0.0,1776.06,5873.110000000001,Stayed,No,53.0,,
8541-QVFKM,Female,22.0,No,No,0.0,UNITED STATES,California,Long Beach,90807.0,33.830099,-118.182239,31556.0,Q3,No,0.0,8.0,None,yes,17.3,Yes,Fiber Optic,41.0,No,no,No,No,NO,No,no,0,0,0,Yes,Month-to-Month,Yes,Bank Withdrawal,73.5,632.2,0.0,0.0,138.4,770.6,Stayed,No,61.0,,
9258-CNWAC,FEMALE,23.0,Yes,YES,2.0,United States,California,Long Beach,90813.0,33.781086,-118.199049,63136.0,q3,yes,2.0,71.0,Offer A,yes,4.32,Yes,Fiber Optic,41.0,YES,Yes,Yes,Yes,Yes,Yes,YES,0,0,3,YES,Two Year,NO,Credit Card,113.65,8166.8,0.0,0.0,306.72,8473.52,STAYED,No,27.0,,
6374-AFWOX,Male,23.0,yes,no,0.0,UNITED STATES,California,LONG BEACH,90815.0,33.797638,-118.11662,38902.0,q3,Yes,3.0,46.0,None,YES,1811.71,No,cable,41.0,YES,Yes,Yes,Yes,no,No,NO,0,0,1,Yes,Two Year,no,Credit Card,65.65,3047.15,0.0,0.0,2148.66,5195.81,Stayed,No,79.0,,
5317-flpjf,Female,25.0,no,no,0.0,United States,California,altadena,91001.0,34.196837,-118.142236,36243.0,Q3,No,0.0,66.0,offer a,no,0.0,NO,DSL,,Yes,No,YES,yes,Yes,Yes,yes,0,0,2,NO,two year,Yes,bank withdrawal,61.35,4193.4,0.0,130.0,0.0,4323.4,STAYED,no,,,
7621-VPNET,female,60.0,Yes,No,0.0,United States,california,ARCADIA,91006.0,34.137319,-118.029837,30028.0,Q3,Yes,8.0,42.0,None,Yes,20.58,Yes,Fiber Optic,13.0,NO,No,Yes,Yes,No,No,No,0,1,0,YES,Month-to-Month,YES,Credit Card,85.9,3729.75,0.0,0.0,864.3599999999999,4594.11,STAYED,No,25.0,,
6034-YMTOB,female,62.0,No,No,0.0,United States,California,Arcadia,91007.0,34.128284,-118.047732,30933.0,Q3,NO,0.0,5.0,none,Yes,29.75,No,Fiber Optic,6.0,no,No,No,YES,no,No,No,2,0,3,Yes,month-to-month,Yes,Credit Card,75.65,399.45,0.0,0.0,148.75,548.2,Stayed,no,40.0,,
4903-cnozc,Male,25.0,No,No,0.0,United States,CALIFORNIA,la canada flintridge,91011.0,34.234912,-118.153729,20200.0,Q3,No,0.0,29.0,OFFER C,Yes,28.83,Yes,DSL,47.0,No,YES,yes,no,No,YES,Yes,0,1,0,Yes,ONE YEAR,No,credit card,70.9,1964.6,0.0,0.0,836.0699999999999,2800.67,Stayed,No,29.0,,
4353-HYOJD,Female,37.0,Yes,Yes,5.0,United States,California,monrovia,91016.0,34.1528,-118.000482,41067.0,Q3,Yes,5.0,27.0,offer c,yes,19.32,NO,DSL,30.0,No,Yes,No,no,No,No,No,0,0,0,yes,Month-to-Month,NO,Credit Card,49.85,1336.15,0.0,0.0,521.64,1857.79,Stayed,No,75.0,,
7267-FRMJW,female,25.0,YES,yes,3.0,United States,california,Sierra Madre,91024.0,34.168686,-118.057505,10558.0,Q3,Yes,1.0,25.0,offer c,Yes,4.57,No,none,0.0,No,No,NO,No,NO,no,No,0,2,0,No,Two Year,NO,Credit Card,20.1,486.05,0.0,0.0,114.25,600.3,Stayed,No,46.0,,
4188-FRABG,Male,36.0,Yes,No,0.0,United States,CALIFORNIA,Sunland,91040.0,34.282704,-118.312929,18752.0,Q3,YES,4.0,57.0,None,Yes,31.79,YES,Fiber Optic,13.0,YES,Yes,YES,yes,YES,No,No,1,0,0,Yes,month-to-month,yes,bank withdrawal,103.05,5925.75,0.0,0.0,1812.03,7737.78,Stayed,No,22.0,,
0620-DLSLK,female,47.0,No,No,0.0,united states,california,Pasadena,91103.0,34.167465,-118.165327,27891.0,Q3,No,0.0,13.0,None,Yes,34.18,No,Fiber Optic,19.0,no,No,no,No,yes,No,No,0,0,0,YES,MONTH-TO-MONTH,yes,Credit Card,81.9,1028.9,0.0,0.0,444.34,1473.24,Stayed,No,71.0,,
3850-okinf,MALE,42.0,Yes,Yes,3.0,united states,CALIFORNIA,PASADENA,91106.0,34.139402,-118.128658,23742.0,Q3,No,0.0,71.0,Offer A,Yes,5272.03,YES,DSL,26.0,Yes,NO,no,No,YES,NO,no,0,2,0,Yes,ONE YEAR,Yes,Bank Withdrawal,66.2,4692.55,0.0,0.0,2629.13,7321.68,STAYED,No,62.0,,
1156-ZFYDO,Female,57.0,No,No,0.0,United States,California,Glendale,91201.0,34.17051,-118.289463,23981.0,Q3,NO,0.0,1.0,NONE,yes,37.62,No,None,0.0,No,no,No,No,No,No,NO,0,0,0,NO,Month-to-Month,No,Bank Withdrawal,19.75,19.75,0.0,0.0,37.62,57.37,JOINED,No,38.0,,
5549-ZGHFB,Male,33.0,Yes,Yes,1.0,united states,california,Glendale,91205.0,34.13658,-118.245839,41390.0,Q3,YES,3.0,50.0,NONE,Yes,,Yes,None,0.0,NO,NO,no,No,No,No,no,0,3,0,No,Two Year,NO,Credit Card,24.95,1261.45,0.0,0.0,1115.0,2376.45,Stayed,NO,57.0,,
7577-SWIFR,male,49.0,No,No,0.0,United States,California,Glendale,91206.0,34.162515,-118.203869,31297.0,Q3,No,0.0,1.0,none,yes,16.64,No,Fiber Optic,2.0,No,No,no,No,yes,yes,Yes,0,0,0,Yes,Month-to-Month,Yes,BANK WITHDRAWAL,89.25,89.25,0.0,0.0,16.64,105.89,Joined,No,28.0,,
0303-wmmrn,Male,32.0,NO,no,0.0,United States,CALIFORNIA,Glendale,91207.0,,-118.262922,9864.0,q3,No,0.0,5.0,None,YES,21.01,no,None,0.0,no,NO,No,no,NO,No,No,0,0,0,No,Month-to-Month,Yes,Credit Card,19.25,86.05,0.0,0.0,105.05,191.1,Stayed,No,27.0,,
6408-OTUBZ,female,44.0,no,No,0.0,United States,california,Glendale,91208.0,34.195386,-118.238508,16910.0,Q3,No,0.0,66.0,OFFER A,Yes,16.39,Yes,Fiber Optic,26.0,Yes,YES,Yes,yes,yes,no,No,0,0,0,YES,One Year,yes,BANK WITHDRAWAL,104.55,6779.05,0.0,0.0,1081.74,7860.79,stayed,No,53.0,,
5204-HMGYF,Female,32.0,Yes,yes,2.0,United States,California,La Crescenta,91214.0,34.239636,-118.245259,29110.0,Q3,Yes,4.0,49.0,NONE,Yes,33.07,no,DSL,23.0,Yes,yes,yes,YES,YES,yes,Yes,1,0,3,Yes,One Year,Yes,Credit Card,87.2,4345.0,0.0,0.0,1620.43,5965.43,Stayed,No,68.0,,
3727-OVPRY,Male,32.0,Yes,yes,3.0,united states,CALIFORNIA,Calabasas,91302.0,34.130861,-118.68346,23661.0,q3,Yes,3.0,66.0,Offer A,YES,42.84,Yes,None,0.0,No,NO,No,No,No,No,NO,0,0,3,no,one year,Yes,CREDIT CARD,25.7,1714.55,0.0,0.0,2827.44,4541.99,Stayed,NO,43.0,,
3797-FKOGQ,MALE,31.0,No,Yes,2.0,United States,California,Canoga Park,91303.0,34.19829,-118.602203,23519.0,Q3,NO,0.0,11.0,None,yes,5.84,Yes,fiber optic,10.0,No,No,no,NO,No,Yes,YES,0,0,0,No,Month-to-Month,No,BANK WITHDRAWAL,86.2,893.2,0.0,30.0,64.24,987.44,Stayed,No,41.0,,
7622-nxqzr,Male,29.0,No,no,0.0,United States,California,Canoga Park,91304.0,34.224377,-118.632656,49242.0,Q3,NO,0.0,28.0,offer c,NO,0.0,No,DSL,48.0,no,no,No,Yes,No,No,No,1,0,0,Yes,month-to-month,Yes,Credit Card,30.1,810.85,0.0,0.0,0.0,810.85,STAYED,No,31.0,,
6196-hbobz,MALE,31.0,Yes,No,0.0,United States,California,Winnetka,91306.0,34.209532,-118.577563,43857.0,q3,Yes,9.0,65.0,none,Yes,30.44,Yes,FIBER OPTIC,20.0,Yes,yes,Yes,No,YES,NO,No,0,2,0,Yes,Two Year,YES,Bank Withdrawal,99.35,6347.55,0.0,0.0,1978.6,8326.15,Stayed,No,80.0,,
3970-XGJDU,Female,45.0,No,no,0.0,United States,California,WEST HILLS,91307.0,34.199787,-118.68493,23637.0,Q3,No,0.0,62.0,None,Yes,24.03,NO,None,0.0,No,No,No,No,No,NO,No,1,0,0,no,Two Year,Yes,Credit Card,19.2,1123.65,0.0,0.0,1489.86,2613.51,STAYED,No,64.0,,
7017-VFULY,FEMALE,38.0,YES,No,0.0,UNITED STATES,California,Chatsworth,91311.0,34.294142,-118.603883,35325.0,Q3,Yes,9.0,2.0,None,Yes,32.86,No,None,0.0,No,No,no,NO,No,No,No,1,0,0,NO,MONTH-TO-MONTH,no,Bank Withdrawal,20.1,43.15,0.0,0.0,65.72,108.87,Joined,no,26.0,,
5562-YJQGT,Female,57.0,No,No,0.0,United States,California,Encino,91316.0,34.150354,-118.518292,27614.0,Q3,No,0.0,2.0,None,yes,2.46,NO,NONE,0.0,NO,no,No,No,No,no,no,0,0,0,No,MONTH-TO-MONTH,No,Credit Card,20.35,35.1,0.0,0.0,4.92,40.02,Joined,No,40.0,,
8807-OPMBM,FEMALE,36.0,Yes,YES,3.0,United States,California,Newbury Park,91320.0,34.172071,-118.946262,37779.0,Q3,YES,1.0,55.0,OFFER B,yes,1.44,Yes,None,0.0,no,No,No,no,No,No,No,0,0,0,NO,Two Year,Yes,Credit Card,25.65,1388.0,0.0,0.0,79.2,1467.2,stayed,No,42.0,,
8294-UIMBA,Female,64.0,no,No,0.0,United States,california,Northridge,91325.0,34.236683,-118.517588,32307.0,q3,No,0.0,30.0,None,yes,2.67,No,FIBER OPTIC,27.0,No,No,No,Yes,YES,YES,Yes,3,0,0,Yes,ONE YEAR,yes,Bank Withdrawal,94.4,2638.1,0.0,0.0,80.1,2718.2,Stayed,No,68.0,,
8109-YUOHE,male,58.0,NO,No,0.0,United States,california,porter ranch,91326.0,34.281911,-118.556218,28067.0,Q3,No,0.0,17.0,NONE,Yes,36.47,no,Cable,15.0,yes,Yes,No,No,No,No,No,0,2,0,Yes,One Year,No,CREDIT CARD,56.1,946.95,0.0,0.0,619.99,1566.94,Stayed,No,56.0,,
5840-NVDCG,Female,32.0,YES,Yes,1.0,united states,California,Pacoima,91331.0,34.255442,-118.421314,99171.0,Q3,yes,10.0,16.0,None,yes,20.12,No,CABLE,30.0,Yes,yes,No,YES,No,Yes,Yes,2,0,0,YES,Two Year,No,bank withdrawal,68.25,1114.85,0.0,0.0,321.92,1436.77,Stayed,No,43.0,,
8092-NLTGF,Male,25.0,No,No,0.0,United States,CALIFORNIA,Reseda,91335.0,34.200175,-118.540958,68018.0,Q3,No,0.0,72.0,Offer A,YES,29.29,Yes,NONE,0.0,NO,No,No,No,No,No,No,0,3,0,No,Two Year,No,bank withdrawal,24.75,1777.6,0.0,0.0,2108.88,3886.48,Stayed,No,35.0,,
5928-QLDHB,MALE,48.0,No,no,0.0,united states,California,san fernando,91340.0,34.286131,-118.435969,33389.0,Q3,No,0.0,9.0,None,YES,34.75,Yes,Fiber Optic,3.0,No,NO,No,No,NO,NO,no,0,2,3,Yes,Month-to-Month,Yes,Bank Withdrawal,76.25,684.85,0.0,0.0,312.75,997.6,Stayed,NO,62.0,,
9840-EFJQB,Female,43.0,No,No,0.0,united states,California,Sylmar,91342.0,34.321621,-118.399841,81986.0,Q3,No,0.0,1.0,None,Yes,24.41,NO,Fiber Optic,4.0,no,yes,No,No,No,No,no,0,0,0,Yes,Month-to-Month,NO,Bank Withdrawal,74.35,74.35,0.0,0.0,24.41,98.76,Joined,No,80.0,,
0696-UKTOX,Male,64.0,No,Yes,1.0,United States,CALIFORNIA,North Hills,91343.0,34.238802,-118.482296,57017.0,Q3,No,0.0,23.0,None,Yes,8.4,No,CABLE,27.0,No,YES,NO,Yes,No,NO,No,0,0,0,No,Month-to-Month,No,BANK WITHDRAWAL,54.15,1312.45,0.0,40.0,1953.2,1545.65,Stayed,No,80.0,,
4801-KFYKL,Male,28.0,No,YES,3.0,united states,CALIFORNIA,granada hills,91344.0,34.291273,-118.505104,48867.0,Q3,No,0.0,8.0,None,Yes,1.95,No,None,0.0,No,no,No,No,No,NO,no,0,0,0,No,Month-to-Month,No,BANK WITHDRAWAL,19.45,159.2,0.0,0.0,15.6,174.79999999999998,stayed,No,20.0,,
3472-OAOOR,Male,23.0,Yes,Yes,1.0,United States,california,Mission Hills,91345.0,34.266389,-118.459744,17112.0,Q3,YES,3.0,19.0,None,No,0.0,No,Cable,615.0,YES,Yes,No,NO,No,No,no,2,0,2,Yes,Month-to-Month,Yes,credit card,34.95,610.2,0.0,0.0,0.0,610.2,stayed,No,79.0,,
6135-OZQVA,female,46.0,no,no,0.0,UNITED STATES,california,Santa Clarita,91350.0,34.502432,-118.41459,40077.0,Q3,NO,0.0,7.0,Offer E,Yes,40.42,YES,Cable,17.0,YES,no,NO,No,NO,No,No,0,1,0,Yes,month-to-month,Yes,bank withdrawal,53.65,404.35,0.0,0.0,282.94,687.29,Stayed,No,51.0,,
2252-jhjge,Male,24.0,No,No,0.0,United States,california,Sun Valley,91352.0,34.231053,-118.338307,46639.0,Q3,No,0.0,61.0,Offer B,Yes,45.69,yes,FIBER OPTIC,48.0,Yes,No,Yes,No,YES,yes,yes,0,2,0,Yes,ONE YEAR,no,Bank Withdrawal,104.0,6363.45,0.0,0.0,2787.09,9150.54,Stayed,No,22.0,,
4188-PCPIG,Female,32.0,Yes,No,0.0,united states,California,VALENCIA,91354.0,34.457005,-118.573726,17846.0,Q3,YES,1.0,57.0,Offer B,Yes,48.0,No,cable,24.0,YES,Yes,No,yes,Yes,no,No,0,3,0,YES,TWO YEAR,yes,credit card,70.35,4124.65,0.0,0.0,2736.0,6860.65,STAYED,No,32.0,,
7105-BENQF,male,31.0,no,Yes,3.0,United States,California,Tarzana,91356.0,34.157137,-118.548511,27424.0,Q3,No,0.0,15.0,None,Yes,43.69,No,DSL,29.0,yes,No,Yes,No,NO,YES,YES,0,0,2,Yes,One Year,No,Credit Card,64.85,950.75,0.0,0.0,655.3499999999999,1606.1,Stayed,No,51.0,,
7721-DVEKZ,Female,42.0,No,No,0.0,UNITED STATES,California,THOUSAND OAKS,91360.0,34.214054,-118.88109,42526.0,Q3,NO,0.0,1.0,offer e,yes,23.67,NO,None,0.0,No,no,No,No,no,No,No,0,1,2,No,Month-to-Month,no,Credit Card,19.65,19.65,0.0,0.0,23.67,43.32,Joined,NO,73.0,,
3566-VVORZ,Female,39.0,Yes,No,0.0,united states,California,WESTLAKE VILLAGE,91361.0,34.130992,-118.894673,18735.0,Q3,No,0.0,12.0,None,yes,30.79,NO,dsl,4.0,No,NO,No,no,NO,No,No,0,0,2,Yes,month-to-month,No,bank withdrawal,45.9,505.95,0.0,0.0,369.48,875.4300000000001,Stayed,No,60.0,,
9507-HSMMZ,Male,48.0,no,no,0.0,UNITED STATES,California,thousand oaks,91362.0,34.191842,-118.822796,33057.0,Q3,No,0.0,54.0,Offer B,Yes,27.3,No,NONE,0.0,NO,No,No,No,NO,no,No,2,1,0,No,Two Year,No,Credit Card,20.0,1149.65,0.0,0.0,1474.2,2623.8500000000004,stayed,No,41.0,,
2480-SQIOB,MALE,40.0,Yes,Yes,2.0,united states,California,Woodland Hills,91364.0,34.153733,-118.593408,25988.0,Q3,Yes,1.0,4.0,OFFER E,YES,25.9,No,DSL,19.0,No,no,no,No,No,no,NO,0,0,2,Yes,Month-to-Month,No,Bank Withdrawal,44.8,169.65,0.0,0.0,103.6,273.25,stayed,no,63.0,,
7813-TKCVO,FEMALE,23.0,Yes,No,0.0,United States,California,Oak Park,91377.0,34.19225,-118.776874,14814.0,Q3,Yes,1.0,20.0,None,yes,27.96,no,None,0.0,No,No,No,No,No,No,NO,3,3,0,No,ONE YEAR,No,Credit Card,20.35,393.15,0.0,0.0,559.2,952.35,Stayed,no,57.0,,
0128-MKWSG,Female,51.0,No,Yes,2.0,United States,California,Stevenson Ranch,91381.0,34.364153,-118.615583,9937.0,Q3,No,0.0,26.0,NONE,No,0.0,No,dsl,19.0,Yes,No,No,YES,no,Yes,Yes,0,0,0,Yes,MONTH-TO-MONTH,NO,CREDIT CARD,45.8,1147.0,0.0,0.0,0.0,1147.0,Stayed,No,45.0,,
4350-ZTLPI,FEMALE,36.0,yes,No,0.0,united states,california,Van Nuys,91401.0,34.178483,-118.431791,40376.0,Q3,Yes,1.0,53.0,OFFER B,Yes,18.0,Yes,Fiber Optic,20.0,no,yes,Yes,YES,Yes,Yes,Yes,0,1,0,Yes,One Year,Yes,Bank Withdrawal,108.95,5718.2,0.0,0.0,954.0,6672.2,Stayed,no,36.0,,
0361-HJRDX,Female,38.0,no,No,0.0,United States,CALIFORNIA,SHERMAN OAKS,91403.0,34.147149,-118.463365,22085.0,Q3,No,0.0,68.0,Offer A,No,0.0,No,DSL,28.0,yes,Yes,Yes,yes,Yes,YES,Yes,1,0,0,NO,TWO YEAR,no,Credit Card,64.35,4539.6,0.0,130.0,0.0,4669.6,Stayed,NO,40.0,,
5727-MYATE,Male,64.0,Yes,yes,2.0,united states,CALIFORNIA,VAN NUYS,91405.0,34.202494,-118.448048,51348.0,Q3,yes,1.0,72.0,offer a,Yes,20.63,yes,DSL,26.0,Yes,Yes,yes,YES,Yes,Yes,yes,0,0,0,yes,Two Year,Yes,Credit Card,90.8,6397.6,0.0,0.0,1485.36,7882.96,Stayed,No,46.0,,
3823-KYNQY,Male,61.0,No,No,0.0,UNITED STATES,California,Van Nuys,91406.0,34.195685,-118.490752,50047.0,q3,NO,0.0,12.0,OFFER D,YES,25.57,yes,None,0.0,No,no,No,no,no,No,No,2,0,0,No,ONE YEAR,NO,CREDIT CARD,24.95,280.4,0.0,0.0,306.84000000000003,587.24,Stayed,No,71.0,,
7570-WELNY,Female,52.0,Yes,NO,0.0,UNITED STATES,CALIFORNIA,Sherman Oaks,91423.0,34.146957,-118.432138,29387.0,q3,YES,1.0,68.0,Offer A,Yes,7.87,YES,Fiber Optic,4.0,Yes,YES,no,No,No,No,no,0,0,0,Yes,TWO YEAR,Yes,Bank Withdrawal,84.7,5711.05,0.0,0.0,535.16,6246.21,Stayed,NO,41.0,,
3021-VLNRJ,FEMALE,25.0,no,yes,2.0,UNITED STATES,California,ENCINO,91436.0,34.152875,-118.486056,13129.0,Q3,no,0.0,50.0,Offer B,Yes,37.52,No,DSL,71.0,Yes,no,Yes,Yes,Yes,No,NO,0,2,0,Yes,ONE YEAR,Yes,Credit Card,70.8,3478.15,0.0,0.0,1876.0,5354.150000000001,Stayed,No,34.0,,
6907-FLBER,Male,62.0,No,No,0.0,united states,california,Burbank,91505.0,34.174215,-118.345928,29245.0,q3,No,0.0,1.0,Offer E,Yes,34.02,Yes,DSL,24.0,No,Yes,No,NO,No,no,no,0,0,0,NO,Month-to-Month,No,Bank Withdrawal,54.3,54.3,0.0,10.0,34.02,98.32,Joined,No,78.0,,
5982-PSMKW,FEMALE,20.0,yes,Yes,2.0,United States,california,NORTH HOLLYWOOD,91601.0,34.1692,-118.372498,36625.0,Q3,Yes,1.0,23.0,OFFER D,YES,27.97,yes,CABLE,51.0,Yes,Yes,Yes,yes,YES,Yes,Yes,0,1,0,Yes,two year,Yes,credit card,91.1,2198.3,0.0,0.0,643.31,2841.61,Stayed,No,71.0,,
3507-GASNP,Male,49.0,No,Yes,2.0,United States,California,North Hollywood,91602.0,34.15136,-118.364786,16996.0,Q3,NO,0.0,60.0,Offer B,Yes,16.59,no,None,0.0,No,No,No,No,No,NO,No,0,1,0,No,Two Year,No,credit card,19.95,1189.9,0.0,0.0,995.4,2185.3,Stayed,No,74.0,,
7096-ZNBZI,FEMALE,21.0,Yes,No,0.0,United States,California,Studio City,91604.0,34.139082,-118.39275,26157.0,Q3,YES,1.0,72.0,offer a,yes,22.22,Yes,None,0.0,No,no,no,No,no,No,No,0,0,0,No,Two Year,No,Credit Card,26.45,1914.5,0.0,0.0,1599.84,3514.34,STAYED,no,55.0,,
1676-MQAOA,MALE,32.0,no,NO,0.0,UNITED STATES,California,North Hollywood,91606.0,34.187599,-118.387125,45358.0,Q3,No,0.0,72.0,Offer A,Yes,15.03,no,CABLE,22.0,Yes,YES,YES,yes,yes,No,no,0,0,0,Yes,Two Year,YES,Bank Withdrawal,75.1,5336.35,0.0,0.0,1082.16,6418.51,Stayed,No,55.0,,
7566-DSRLQ,FEMALE,54.0,Yes,NO,0.0,United States,California,Rancho Cucamonga,91701.0,34.132275,-117.611478,39064.0,Q3,yes,7.0,72.0,Offer A,yes,12.85,Yes,fiber optic,24.0,No,Yes,Yes,Yes,Yes,yes,Yes,0,0,0,NO,Two Year,YES,Bank Withdrawal,110.15,7998.8,0.0,70.0,925.2,8994.0,Stayed,No,70.0,,
7245-jmttq,female,19.0,No,No,0.0,united states,California,Baldwin Park,91706.0,34.098275,-117.967399,76890.0,Q3,No,0.0,51.0,Offer B,Yes,43.79,Yes,fiber optic,82.0,No,yes,Yes,yes,yes,YES,yes,2,0,0,Yes,ONE YEAR,Yes,Bank Withdrawal,111.5,5703.25,0.0,0.0,2233.29,7936.54,STAYED,No,47.0,,
6050-IJRHS,Female,47.0,YES,Yes,1.0,United States,california,chino hills,95975.0,33.942895,-117.725644,66754.0,Q3,Yes,2.0,70.0,Offer A,Yes,5.93,YES,Fiber Optic,19.0,No,Yes,Yes,no,Yes,Yes,Yes,0,0,0,Yes,One Year,Yes,Bank Withdrawal,106.5,7397.0,0.0,0.0,415.1,7812.1,STAYED,No,41.0,,
6202-JVYEU,Male,28.0,No,no,0.0,united states,California,CHINO,91710.0,33.990646,-117.663025,75319.0,Q3,No,0.0,9.0,None,yes,4.02,No,None,0.0,no,No,NO,No,No,no,NO,0,0,0,No,One Year,yes,Bank Withdrawal,19.9,164.6,0.0,0.0,36.17999999999999,200.78,Stayed,No,31.0,,
8591-TKMZH,male,40.0,Yes,yes,3.0,United States,CALIFORNIA,claremont,91711.0,34.127621,-117.717863,34716.0,Q3,Yes,1.0,59.0,Offer B,YES,46.1,yes,Fiber Optic,57.0,Yes,Yes,No,Yes,Yes,Yes,Yes,0,2,0,YES,two year,Yes,Credit Card,111.1,6555.2,0.0,0.0,2719.9,9275.1,stayed,no,76.0,,
0734-oxwbt,Male,44.0,No,Yes,1.0,UNITED STATES,CALIFORNIA,Covina,91722.0,34.097345,-117.906736,33817.0,Q3,No,0.0,3.0,OFFER E,yes,25.04,NO,Cable,17.0,No,No,No,Yes,YES,Yes,Yes,0,1,0,Yes,Month-to-Month,NO,Credit Card,70.7,225.65,0.0,0.0,75.12,300.77,JOINED,No,56.0,,
